Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Lifetime Value,Seasonality Score,Cluster,Purchase Target
179,61,1,Skirt,1,43,Idaho,0,Lavender,0,4.3,1,Debit Card,2-Day Shipping,Yes,Yes,21,PayPal,30.0,903,21.0,1,0
180,64,1,Boots,2,31,Illinois,1,Violet,0,4.9,1,Debit Card,Store Pickup,Yes,Yes,9,Bank Transfer,14.0,279,0.0,1,0
181,51,1,Sandals,2,81,South Dakota,0,Green,0,3.3,1,Cash,Store Pickup,Yes,Yes,12,Debit Card,14.0,972,0.0,1,0
182,32,1,Pants,1,61,Massachusetts,1,Beige,2,4.7,1,Venmo,Next Day Air,Yes,Yes,4,Bank Transfer,7.0,244,14.0,1,0
183,38,1,Gloves,0,96,Alabama,3,Purple,2,2.8,1,Venmo,Store Pickup,Yes,Yes,10,Debit Card,365.0,960,730.0,2,0
184,58,1,Skirt,1,29,Ohio,3,Beige,1,3.6,1,Bank Transfer,2-Day Shipping,Yes,Yes,26,Credit Card,7.0,754,7.0,1,0
185,32,1,Sneakers,2,33,Hawaii,0,Cyan,1,3.0,1,Cash,Express,Yes,Yes,40,Cash,14.0,1320,14.0,1,0
186,46,1,T-shirt,1,32,Wisconsin,3,Silver,2,4.5,1,Bank Transfer,Store Pickup,Yes,Yes,34,Bank Transfer,14.0,1088,28.0,1,0
187,39,1,Backpack,0,56,Minnesota,2,Lavender,2,2.9,1,Debit Card,Standard,Yes,Yes,31,Debit Card,365.0,1736,730.0,2,0
188,19,1,Shoes,2,94,Georgia,2,Purple,1,3.3,1,Credit Card,Store Pickup,Yes,Yes,1,Bank Transfer,30.0,94,21.0,1,0
189,50,1,Hoodie,1,53,Arkansas,1,Pink,1,3.1,1,Credit Card,Express,Yes,Yes,5,Bank Transfer,30.0,265,21.0,1,0
190,36,1,Blouse,1,82,West Virginia,1,Maroon,0,4.4,1,Venmo,Next Day Air,Yes,Yes,4,Credit Card,7.0,328,0.0,1,1
191,65,1,Coat,3,70,Indiana,3,Beige,0,3.0,1,Venmo,Free Shipping,Yes,Yes,48,Venmo,30.0,3360,21.0,0,0
192,64,1,Hat,0,76,Utah,1,Gray,0,3.9,1,Credit Card,Free Shipping,Yes,Yes,29,Cash,30.0,2204,21.0,1,0
193,46,1,Shoes,2,29,Nebraska,0,Turquoise,2,2.9,1,Venmo,Express,Yes,Yes,12,PayPal,30.0,348,21.0,1,0
194,36,1,Belt,0,100,North Dakota,2,Silver,0,3.0,1,PayPal,Standard,Yes,Yes,29,Venmo,365.0,2900,0.0,0,0
195,51,1,Backpack,0,94,Missouri,1,Olive,1,3.1,1,Venmo,Express,Yes,Yes,15,Debit Card,30.0,1410,21.0,1,0
196,51,1,Jacket,3,25,New York,1,Magenta,0,4.3,1,Credit Card,Free Shipping,Yes,Yes,34,Credit Card,30.0,850,0.0,1,0
197,38,1,Boots,2,88,Washington,1,Lavender,2,3.9,1,Cash,Next Day Air,Yes,Yes,41,Credit Card,14.0,3608,28.0,0,0
198,59,1,Scarf,0,78,South Carolina,1,Black,0,3.2,1,Debit Card,2-Day Shipping,Yes,Yes,41,Credit Card,30.0,3198,0.0,0,0
199,57,1,Jewelry,0,45,Utah,1,Turquoise,3,4.8,1,Cash,Standard,Yes,Yes,39,Credit Card,14.0,1755,42.0,1,0
200,54,1,Hat,0,73,Idaho,3,Green,2,3.8,1,Debit Card,Express,Yes,Yes,32,Cash,7.0,2336,14.0,1,0
201,25,1,Dress,1,61,Pennsylvania,2,Teal,2,3.3,1,PayPal,Next Day Air,Yes,Yes,29,Venmo,30.0,1769,60.0,1,0
202,69,1,Blouse,1,22,Missouri,2,Beige,0,4.3,1,Bank Transfer,Free Shipping,Yes,Yes,15,Bank Transfer,365.0,330,0.0,1,1
203,57,1,Hat,0,38,Nebraska,0,Magenta,1,2.7,1,Bank Transfer,Express,Yes,Yes,33,Venmo,365.0,1254,365.0,2,0
204,70,1,Scarf,0,38,Indiana,2,Yellow,0,3.2,1,PayPal,Next Day Air,Yes,Yes,18,Bank Transfer,7.0,684,0.0,1,0
205,24,1,Sneakers,2,100,Arizona,1,Yellow,0,4.0,1,PayPal,Store Pickup,Yes,Yes,35,Cash,30.0,3500,21.0,0,0
206,67,1,Shirt,1,64,Hawaii,1,Silver,3,3.0,1,Bank Transfer,Standard,Yes,Yes,25,PayPal,7.0,1600,21.0,1,0
207,24,1,T-shirt,1,55,Wisconsin,0,Silver,2,4.2,1,Venmo,Free Shipping,Yes,Yes,6,Venmo,14.0,330,28.0,1,0
208,62,1,Gloves,0,91,Rhode Island,1,Silver,2,2.9,1,Venmo,Express,Yes,Yes,17,Bank Transfer,30.0,1547,21.0,1,0
209,57,1,Skirt,1,38,Wisconsin,1,Gold,1,4.1,1,Cash,Store Pickup,Yes,Yes,17,Credit Card,30.0,646,30.0,1,0
210,55,1,Sandals,2,97,Minnesota,2,Olive,3,3.2,1,Bank Transfer,Store Pickup,Yes,Yes,44,Cash,30.0,4268,21.0,0,0
211,45,1,Jacket,3,22,Vermont,0,Teal,0,3.0,1,Venmo,2-Day Shipping,Yes,Yes,6,PayPal,14.0,132,0.0,1,0
212,69,1,Skirt,1,92,South Dakota,0,Maroon,0,4.2,1,Venmo,2-Day Shipping,Yes,Yes,45,Debit Card,14.0,4140,0.0,0,0
213,67,1,Handbag,0,84,Virginia,0,Blue,0,4.2,1,Venmo,Express,Yes,Yes,7,Debit Card,365.0,588,0.0,1,0
214,30,1,Handbag,0,93,Nevada,0,Peach,0,4.4,1,Cash,Store Pickup,Yes,Yes,11,Debit Card,30.0,1023,21.0,1,0
215,24,1,Jacket,3,50,Hawaii,0,Blue,2,4.2,1,Cash,Next Day Air,Yes,Yes,41,Cash,30.0,2050,21.0,1,0
216,62,1,Scarf,0,64,New Jersey,2,Orange,1,2.8,1,Bank Transfer,2-Day Shipping,Yes,Yes,24,PayPal,30.0,1536,21.0,1,0
217,43,1,Shorts,1,61,Massachusetts,0,Yellow,1,3.7,1,Cash,Free Shipping,Yes,Yes,21,Venmo,7.0,1281,7.0,1,0
218,35,1,Sunglasses,0,48,Oklahoma,1,Purple,3,3.5,1,Venmo,Next Day Air,Yes,Yes,24,Bank Transfer,365.0,1152,1095.0,2,0
219,28,1,T-shirt,1,45,California,2,Magenta,1,2.9,1,Credit Card,Store Pickup,Yes,Yes,8,Credit Card,30.0,360,21.0,1,0
220,32,1,Belt,0,88,Nevada,1,Cyan,1,3.0,1,Venmo,Free Shipping,Yes,Yes,12,Cash,14.0,1056,14.0,1,0
221,39,1,Sneakers,2,57,Arizona,2,Indigo,1,3.7,1,Debit Card,Express,Yes,Yes,48,Debit Card,14.0,2736,14.0,1,0
222,28,1,Hat,0,68,North Carolina,3,Magenta,2,4.4,1,Debit Card,Store Pickup,Yes,Yes,6,Bank Transfer,30.0,408,21.0,1,0
223,47,1,Gloves,0,94,New York,3,Gray,1,4.5,1,Venmo,2-Day Shipping,Yes,Yes,14,PayPal,14.0,1316,14.0,1,0
224,20,1,Pants,1,41,Wyoming,1,Turquoise,1,4.8,1,Venmo,Free Shipping,Yes,Yes,34,PayPal,365.0,1394,365.0,2,0
225,63,1,Socks,1,83,South Dakota,2,Beige,2,2.9,1,PayPal,Free Shipping,Yes,Yes,12,Cash,30.0,996,21.0,1,0
226,25,1,Jacket,3,22,Arkansas,1,Olive,1,3.2,1,Debit Card,Next Day Air,Yes,Yes,11,Bank Transfer,365.0,242,365.0,2,0
227,29,1,Shoes,2,74,Texas,0,Violet,1,3.3,1,Cash,Free Shipping,Yes,Yes,5,PayPal,30.0,370,30.0,1,0
228,50,1,Jeans,1,90,Rhode Island,1,Turquoise,3,4.2,1,Venmo,Standard,Yes,Yes,25,Venmo,14.0,2250,42.0,1,0
229,18,1,Socks,1,79,New Hampshire,1,White,1,2.9,1,Credit Card,Store Pickup,Yes,Yes,11,Credit Card,365.0,869,365.0,2,0
230,70,1,Sandals,2,28,Ohio,2,Silver,1,4.6,1,Cash,Next Day Air,Yes,Yes,27,PayPal,30.0,756,21.0,1,0
231,66,1,Scarf,0,88,Utah,0,Olive,0,4.1,1,Venmo,Standard,Yes,Yes,43,Credit Card,365.0,3784,0.0,0,0
232,28,1,Blouse,1,26,Tennessee,1,Blue,1,3.1,1,Bank Transfer,2-Day Shipping,Yes,Yes,18,Debit Card,30.0,468,21.0,1,1
233,54,1,Jewelry,0,27,Hawaii,0,Purple,3,4.2,1,Bank Transfer,Express,Yes,Yes,32,Bank Transfer,30.0,864,21.0,1,0
234,19,1,Sweater,1,83,Arizona,3,Yellow,0,4.5,1,PayPal,Next Day Air,Yes,Yes,27,Bank Transfer,30.0,2241,21.0,1,0
235,20,1,Gloves,0,39,South Dakota,2,Silver,2,3.7,1,PayPal,Next Day Air,Yes,Yes,24,Credit Card,7.0,936,14.0,1,0
236,43,1,Sunglasses,0,89,New Jersey,1,Cyan,3,3.7,1,Cash,Free Shipping,Yes,Yes,31,Debit Card,30.0,2759,21.0,1,0
237,38,1,Coat,3,68,North Dakota,0,Green,3,3.4,1,Debit Card,Next Day Air,Yes,Yes,39,PayPal,14.0,2652,42.0,1,0
238,50,1,Dress,1,90,Iowa,1,Beige,2,3.0,1,Venmo,Store Pickup,Yes,Yes,36,Debit Card,14.0,3240,28.0,0,0
239,64,1,Skirt,1,34,Ohio,1,Peach,0,4.2,1,Debit Card,Free Shipping,Yes,Yes,5,Cash,365.0,170,0.0,1,0
240,49,1,Pants,1,51,Vermont,0,Yellow,2,2.9,1,PayPal,Express,Yes,Yes,47,Credit Card,30.0,2397,21.0,1,0
241,47,1,Sweater,1,45,Montana,3,Turquoise,3,3.5,1,Credit Card,Free Shipping,Yes,Yes,29,Bank Transfer,14.0,1305,42.0,1,0
242,36,1,Hoodie,1,88,Delaware,1,Peach,3,4.1,1,PayPal,Free Shipping,Yes,Yes,43,Venmo,30.0,3784,21.0,0,0
243,55,1,Coat,3,85,New York,0,Gray,2,4.3,1,Credit Card,Store Pickup,Yes,Yes,40,Debit Card,30.0,3400,21.0,0,0
244,25,1,Jewelry,0,100,Kentucky,1,Olive,3,2.8,1,Credit Card,2-Day Shipping,Yes,Yes,4,Debit Card,30.0,400,90.0,1,0
245,53,1,Belt,0,42,Oregon,2,Indigo,1,4.9,1,Debit Card,2-Day Shipping,Yes,Yes,39,PayPal,7.0,1638,7.0,1,0
246,49,1,Sandals,2,53,Rhode Island,0,Charcoal,2,3.3,1,Cash,Next Day Air,Yes,Yes,45,Venmo,14.0,2385,28.0,1,0
247,35,1,Sunglasses,0,86,Nevada,3,Beige,1,3.2,1,Credit Card,Express,Yes,Yes,20,Venmo,30.0,1720,21.0,1,0
248,29,1,Sweater,1,66,Montana,3,Brown,1,4.4,1,Credit Card,Standard,Yes,Yes,14,Debit Card,7.0,924,7.0,1,0
249,47,1,Belt,0,100,Pennsylvania,1,Blue,3,4.8,1,Venmo,Express,Yes,Yes,33,PayPal,7.0,3300,21.0,0,0
250,53,1,Handbag,0,47,Alaska,2,Teal,0,4.2,1,Cash,Standard,Yes,Yes,18,Credit Card,365.0,846,0.0,1,0
251,33,1,Skirt,1,25,Mississippi,0,Black,0,4.0,1,Debit Card,Express,Yes,Yes,9,Bank Transfer,7.0,225,0.0,1,0
252,21,1,Handbag,0,51,Wyoming,3,Gold,3,2.5,1,PayPal,Standard,Yes,Yes,34,PayPal,365.0,1734,1095.0,2,0
253,32,1,Shorts,1,41,Delaware,1,Violet,2,3.9,1,Cash,Free Shipping,Yes,Yes,33,Venmo,14.0,1353,28.0,1,0
254,52,1,Boots,2,73,Oklahoma,0,Cyan,3,4.9,1,PayPal,2-Day Shipping,Yes,Yes,15,Bank Transfer,30.0,1095,21.0,1,0
255,67,1,Sunglasses,0,42,Indiana,1,White,3,3.5,1,Credit Card,Store Pickup,Yes,Yes,4,PayPal,30.0,168,21.0,1,0
256,43,1,Scarf,0,20,Maryland,1,Charcoal,1,4.2,1,Debit Card,Free Shipping,Yes,Yes,25,Debit Card,365.0,500,365.0,2,0
257,58,1,Jewelry,0,30,South Dakota,3,Violet,1,4.7,1,Venmo,Express,Yes,Yes,20,Credit Card,30.0,600,21.0,1,0
258,20,1,Handbag,0,53,West Virginia,1,Red,2,4.5,1,PayPal,Express,Yes,Yes,5,Credit Card,30.0,265,21.0,1,0
259,61,1,Gloves,0,74,Alabama,2,Lavender,1,2.8,1,Venmo,Express,Yes,Yes,16,Cash,30.0,1184,21.0,1,0
260,32,1,Jeans,1,57,Louisiana,1,Gold,0,2.9,1,Credit Card,Standard,Yes,Yes,13,Debit Card,365.0,741,0.0,1,0
261,38,1,Hat,0,57,Montana,2,Red,3,3.2,1,Bank Transfer,2-Day Shipping,Yes,Yes,11,Credit Card,30.0,627,21.0,1,0
262,21,1,Jeans,1,77,California,0,Magenta,3,4.9,1,Cash,Standard,Yes,Yes,21,Credit Card,365.0,1617,1095.0,2,0
263,37,1,Pants,1,40,Hawaii,1,Teal,2,3.7,1,Cash,Next Day Air,Yes,Yes,6,Debit Card,365.0,240,730.0,2,0
264,27,1,Shorts,1,46,Iowa,1,Purple,2,4.3,1,Credit Card,Store Pickup,Yes,Yes,29,Venmo,30.0,1334,60.0,1,0
265,36,1,Pants,1,78,Colorado,2,Charcoal,0,3.9,1,Venmo,Store Pickup,Yes,Yes,15,Cash,365.0,1170,0.0,1,0
266,32,1,Backpack,0,59,Michigan,1,Gray,1,3.2,1,Venmo,2-Day Shipping,Yes,Yes,17,Bank Transfer,30.0,1003,21.0,1,0
267,51,1,Jewelry,0,75,Louisiana,0,White,2,3.1,1,Cash,Express,Yes,Yes,32,Credit Card,7.0,2400,14.0,1,0
268,64,1,Sweater,1,54,Maryland,1,Olive,1,3.9,1,Venmo,2-Day Shipping,Yes,Yes,42,Venmo,365.0,2268,365.0,2,0
269,68,1,Shoes,2,42,Georgia,1,Charcoal,1,2.6,1,Venmo,Store Pickup,Yes,Yes,21,Cash,30.0,882,30.0,1,0
270,68,1,Blouse,1,44,Georgia,1,Charcoal,3,3.3,1,PayPal,Next Day Air,Yes,Yes,9,Cash,30.0,396,21.0,1,1
271,33,1,Jeans,1,52,North Dakota,3,Orange,0,4.6,1,Debit Card,Free Shipping,Yes,Yes,16,Bank Transfer,365.0,832,0.0,1,0
272,65,1,Sunglasses,0,69,Maryland,3,Yellow,2,4.6,1,Credit Card,Express,Yes,Yes,42,Credit Card,14.0,2898,28.0,0,0
273,48,1,Jewelry,0,26,Oregon,1,Beige,2,4.4,1,PayPal,2-Day Shipping,Yes,Yes,37,Debit Card,30.0,962,21.0,1,0
274,69,1,Coat,3,33,North Dakota,2,Silver,1,4.2,1,Cash,Express,Yes,Yes,32,Debit Card,30.0,1056,21.0,1,0
275,59,1,Jewelry,0,32,Maryland,1,Indigo,1,3.0,1,Credit Card,Express,Yes,Yes,28,Cash,30.0,896,21.0,1,0
276,48,1,Backpack,0,85,Virginia,3,Lavender,3,4.0,1,Debit Card,Express,Yes,Yes,13,Credit Card,7.0,1105,21.0,1,0
277,25,1,Skirt,1,30,South Dakota,3,Turquoise,0,3.5,1,Debit Card,Express,Yes,Yes,11,Bank Transfer,14.0,330,0.0,1,0
278,29,1,Shirt,1,29,Georgia,1,Green,3,3.0,1,Credit Card,Store Pickup,Yes,Yes,36,Bank Transfer,30.0,1044,21.0,1,0
279,57,1,Sweater,1,95,Hawaii,1,Orange,1,3.7,1,Bank Transfer,Express,Yes,Yes,23,Debit Card,365.0,2185,365.0,2,0
280,23,1,Sneakers,2,69,Arkansas,0,Turquoise,2,4.0,1,Credit Card,Standard,Yes,Yes,37,Bank Transfer,30.0,2553,60.0,1,0
281,45,1,Sandals,2,69,Montana,2,Cyan,0,4.2,1,Debit Card,2-Day Shipping,Yes,Yes,21,Cash,30.0,1449,21.0,1,0
282,38,1,Belt,0,61,Oklahoma,3,Charcoal,1,2.5,1,Bank Transfer,Standard,Yes,Yes,22,Debit Card,30.0,1342,21.0,1,0
283,21,1,Skirt,1,94,Minnesota,1,Teal,2,3.0,1,Debit Card,2-Day Shipping,Yes,Yes,9,Cash,30.0,846,60.0,1,0
284,32,1,Sweater,1,30,Montana,2,Maroon,0,3.2,1,Debit Card,Next Day Air,Yes,Yes,16,Venmo,365.0,480,0.0,1,0
285,63,1,Skirt,1,45,Ohio,1,Red,2,3.5,1,PayPal,Standard,Yes,Yes,4,PayPal,30.0,180,21.0,1,0
286,29,1,Handbag,0,39,Kentucky,3,Yellow,2,4.8,1,Credit Card,Express,Yes,Yes,3,Debit Card,30.0,117,21.0,1,0
287,27,1,Jewelry,0,51,Nebraska,0,Gray,2,2.6,1,Cash,Store Pickup,Yes,Yes,6,Debit Card,365.0,306,730.0,2,0
288,56,1,Scarf,0,37,Delaware,0,Blue,1,3.4,1,Cash,2-Day Shipping,Yes,Yes,18,Venmo,14.0,666,14.0,1,0
289,30,1,T-shirt,1,62,North Carolina,1,Lavender,3,3.7,1,Credit Card,2-Day Shipping,Yes,Yes,34,Venmo,30.0,2108,21.0,1,0
290,49,1,Coat,3,85,New York,1,Yellow,0,4.5,1,Debit Card,2-Day Shipping,Yes,Yes,26,Credit Card,30.0,2210,0.0,1,0
291,58,1,T-shirt,1,33,Colorado,1,Indigo,3,3.7,1,Bank Transfer,Standard,Yes,Yes,50,PayPal,7.0,1650,21.0,1,0
292,57,1,Dress,1,26,Delaware,3,Violet,0,3.3,1,Credit Card,Next Day Air,Yes,Yes,40,Bank Transfer,30.0,1040,0.0,1,0
293,60,1,Shoes,2,99,Utah,1,Green,1,4.7,1,Credit Card,Free Shipping,Yes,Yes,24,Cash,30.0,2376,21.0,1,0
294,69,1,Handbag,0,39,Connecticut,1,White,1,2.7,1,PayPal,Express,Yes,Yes,33,PayPal,365.0,1287,365.0,2,0
295,70,1,Skirt,1,20,New Jersey,1,Gold,1,4.6,1,Cash,Store Pickup,Yes,Yes,19,Credit Card,30.0,380,21.0,1,0
296,53,1,Sunglasses,0,42,West Virginia,1,Indigo,3,2.7,1,Venmo,Store Pickup,Yes,Yes,24,Credit Card,30.0,1008,21.0,1,0
297,25,1,Sandals,2,74,Indiana,2,Lavender,1,4.8,1,PayPal,2-Day Shipping,Yes,Yes,19,Credit Card,7.0,1406,7.0,1,0
298,48,1,Shoes,2,26,Delaware,3,Purple,2,4.4,1,Bank Transfer,Standard,Yes,Yes,4,Credit Card,30.0,104,21.0,1,0
299,69,1,T-shirt,1,53,Maryland,1,Lavender,3,4.0,1,Cash,Standard,Yes,Yes,11,Venmo,30.0,583,21.0,1,0
300,25,1,Sneakers,2,80,Pennsylvania,1,Maroon,2,3.2,1,Credit Card,Next Day Air,Yes,Yes,28,PayPal,14.0,2240,28.0,1,0
301,29,1,Hat,0,98,Iowa,1,Teal,1,4.4,1,Cash,Store Pickup,Yes,Yes,24,PayPal,7.0,2352,7.0,1,0
302,46,1,Skirt,1,95,Pennsylvania,1,Green,1,3.8,1,Debit Card,Standard,Yes,Yes,25,Credit Card,30.0,2375,21.0,1,0
303,37,1,Sweater,1,44,Delaware,0,Olive,2,3.6,1,Venmo,Express,Yes,Yes,27,Bank Transfer,30.0,1188,21.0,1,0
304,20,1,Sandals,2,60,Oregon,1,Turquoise,2,3.3,1,Cash,Next Day Air,Yes,Yes,49,Venmo,7.0,2940,14.0,1,0
305,40,1,Dress,1,84,Oregon,1,Green,3,3.4,1,Venmo,Next Day Air,Yes,Yes,45,Credit Card,30.0,3780,21.0,0,0
306,60,1,Sweater,1,59,Utah,1,Teal,0,3.5,1,Debit Card,2-Day Shipping,Yes,Yes,26,PayPal,365.0,1534,0.0,1,0
307,26,1,Jacket,3,49,North Dakota,2,White,2,3.6,1,Debit Card,Express,Yes,Yes,4,Cash,365.0,196,730.0,2,0
308,29,1,Gloves,0,32,Florida,1,Orange,3,3.2,1,Cash,Free Shipping,Yes,Yes,3,Credit Card,30.0,96,21.0,1,0
309,66,1,Handbag,0,29,Maryland,1,Beige,0,3.7,1,Bank Transfer,Standard,Yes,Yes,45,Venmo,30.0,1305,21.0,1,0
310,66,1,Dress,1,22,Minnesota,1,Yellow,1,4.5,1,Bank Transfer,Standard,Yes,Yes,21,Cash,14.0,462,14.0,1,0
311,56,1,Pants,1,85,Montana,1,Charcoal,3,4.6,1,Debit Card,Standard,Yes,Yes,50,Cash,14.0,4250,42.0,0,0
312,69,1,Jeans,1,52,Rhode Island,0,Silver,3,4.1,1,Debit Card,Store Pickup,Yes,Yes,19,Bank Transfer,30.0,988,90.0,1,0
313,38,1,Pants,1,89,Massachusetts,0,Green,1,3.4,1,Bank Transfer,Next Day Air,Yes,Yes,6,PayPal,365.0,534,365.0,2,0
314,42,1,Dress,1,77,Vermont,1,Pink,1,3.7,1,PayPal,Express,Yes,Yes,50,Credit Card,30.0,3850,21.0,0,0
315,30,1,Pants,1,24,New Jersey,1,Purple,2,3.3,1,PayPal,Store Pickup,Yes,Yes,17,Debit Card,30.0,408,21.0,1,0
316,66,1,Jewelry,0,24,Wisconsin,3,Orange,1,4.5,1,Venmo,Express,Yes,Yes,24,Debit Card,365.0,576,365.0,2,0
317,36,1,Handbag,0,22,California,1,Charcoal,0,3.3,1,Bank Transfer,Free Shipping,Yes,Yes,46,Venmo,30.0,1012,0.0,1,0
318,58,1,Sweater,1,82,West Virginia,0,Teal,0,4.3,1,Bank Transfer,Standard,Yes,Yes,42,Cash,30.0,3444,21.0,0,0
319,45,1,Backpack,0,67,South Dakota,1,Beige,3,2.5,1,PayPal,Standard,Yes,Yes,10,Cash,365.0,670,1095.0,2,0
320,47,1,Shorts,1,74,Maine,3,White,1,2.6,1,Venmo,Standard,Yes,Yes,1,Cash,30.0,74,21.0,1,0
321,66,1,Jewelry,0,72,Kansas,0,White,2,4.9,1,PayPal,Standard,Yes,Yes,28,Debit Card,30.0,2016,21.0,1,0
322,41,1,Sneakers,2,36,Vermont,0,Orange,2,4.7,1,Credit Card,Free Shipping,Yes,Yes,48,Debit Card,30.0,1728,21.0,1,0
323,41,1,Belt,0,95,Tennessee,2,Cyan,3,3.0,1,Credit Card,Standard,Yes,Yes,47,Credit Card,30.0,4465,90.0,0,0
324,66,1,Hoodie,1,78,Tennessee,1,Orange,3,3.5,1,Venmo,Next Day Air,Yes,Yes,29,PayPal,30.0,2262,21.0,1,0
325,37,1,Shirt,1,82,Wyoming,1,Olive,2,4.8,1,Credit Card,Standard,Yes,Yes,37,Venmo,30.0,3034,21.0,0,0
326,70,1,Pants,1,70,Vermont,1,Charcoal,3,4.3,1,Debit Card,Free Shipping,Yes,Yes,38,Debit Card,365.0,2660,1095.0,2,0
327,62,1,Scarf,0,41,New Jersey,1,White,0,3.2,1,Cash,Store Pickup,Yes,Yes,48,Bank Transfer,7.0,1968,0.0,1,0
328,61,1,Coat,3,42,Iowa,1,Teal,2,3.1,1,PayPal,Free Shipping,Yes,Yes,36,PayPal,7.0,1512,14.0,1,0
329,48,1,Coat,3,50,Florida,1,Yellow,0,2.8,1,Debit Card,Free Shipping,Yes,Yes,9,Credit Card,7.0,450,0.0,1,0
330,70,1,Socks,1,31,Nevada,2,White,2,2.9,1,Debit Card,2-Day Shipping,Yes,Yes,34,Bank Transfer,30.0,1054,60.0,1,0
331,46,1,Sweater,1,51,North Dakota,1,Beige,3,3.7,1,Bank Transfer,Express,Yes,Yes,43,Venmo,30.0,2193,21.0,1,0
332,31,1,Shirt,1,98,Florida,0,Beige,0,3.3,1,Credit Card,Store Pickup,Yes,Yes,46,PayPal,30.0,4508,21.0,0,0
333,19,1,Shirt,1,86,New York,1,Maroon,3,2.8,1,Cash,2-Day Shipping,Yes,Yes,5,Credit Card,30.0,430,90.0,1,0
334,39,1,Sweater,1,64,Alaska,1,Teal,3,4.5,1,Cash,Standard,Yes,Yes,15,Bank Transfer,30.0,960,21.0,1,0
335,41,1,Blouse,1,46,Kansas,1,Lavender,0,2.6,1,PayPal,Next Day Air,Yes,Yes,30,Credit Card,365.0,1380,0.0,1,1
336,20,1,Sweater,1,85,Oregon,0,Maroon,1,3.7,1,Cash,Standard,Yes,Yes,44,Venmo,30.0,3740,21.0,0,0
337,36,1,Hat,0,81,Rhode Island,2,Orange,0,4.4,1,Debit Card,Express,Yes,Yes,16,PayPal,365.0,1296,0.0,1,0
338,32,1,Sweater,1,59,New Mexico,1,Cyan,3,4.3,1,Cash,2-Day Shipping,Yes,Yes,16,Bank Transfer,365.0,944,1095.0,2,0
339,69,1,Hoodie,1,79,Massachusetts,1,Silver,3,3.5,1,Venmo,Express,Yes,Yes,16,Cash,7.0,1264,21.0,1,0
340,40,1,Shorts,1,33,Pennsylvania,1,Teal,1,3.8,1,Credit Card,2-Day Shipping,Yes,Yes,21,Credit Card,30.0,693,21.0,1,0
341,40,1,Shorts,1,47,New Jersey,0,Blue,2,3.5,1,Cash,Express,Yes,Yes,39,Venmo,30.0,1833,21.0,1,0
342,20,1,Hat,0,20,Utah,2,Blue,2,4.6,1,Credit Card,Store Pickup,Yes,Yes,40,Debit Card,30.0,800,21.0,1,0
343,64,1,Coat,3,36,Kentucky,1,Olive,1,2.6,1,Bank Transfer,Next Day Air,Yes,Yes,48,Credit Card,30.0,1728,21.0,1,0
344,27,1,Sandals,2,39,Nebraska,1,Purple,2,4.4,1,Cash,Next Day Air,Yes,Yes,26,Venmo,30.0,1014,60.0,1,0
345,24,1,Skirt,1,71,Virginia,1,Charcoal,3,4.0,1,PayPal,Standard,Yes,Yes,46,Debit Card,30.0,3266,90.0,0,0
346,48,1,Shoes,2,59,Wyoming,2,Olive,3,4.4,1,Cash,Next Day Air,Yes,Yes,27,Bank Transfer,365.0,1593,1095.0,2,0
347,49,1,Jeans,1,50,New Mexico,0,Violet,1,4.7,1,Credit Card,Next Day Air,Yes,Yes,5,Cash,7.0,250,7.0,1,0
348,36,1,Sandals,2,41,Oregon,0,Red,0,3.9,1,Credit Card,Store Pickup,Yes,Yes,43,PayPal,14.0,1763,0.0,1,0
349,56,1,Blouse,1,59,South Carolina,1,Beige,0,2.7,1,Bank Transfer,Free Shipping,Yes,Yes,17,PayPal,14.0,1003,0.0,1,1
350,37,1,Hat,0,87,Arizona,1,Green,3,3.7,1,Cash,2-Day Shipping,Yes,Yes,3,Bank Transfer,30.0,261,21.0,1,0
351,42,1,Sweater,1,68,Kentucky,1,Violet,1,2.6,1,Venmo,2-Day Shipping,Yes,Yes,47,Bank Transfer,14.0,3196,14.0,0,0
352,28,1,Skirt,1,90,New York,1,Teal,3,3.9,1,Cash,Standard,Yes,Yes,24,Debit Card,30.0,2160,21.0,1,0
353,27,1,Jeans,1,71,Texas,3,Yellow,0,4.9,1,Venmo,Next Day Air,Yes,Yes,12,Cash,30.0,852,21.0,1,0
354,63,1,Sneakers,2,64,Missouri,0,Yellow,0,4.1,1,Credit Card,Store Pickup,Yes,Yes,35,Debit Card,30.0,2240,0.0,1,0
355,58,1,Jewelry,0,76,Pennsylvania,2,Olive,0,3.0,1,PayPal,Free Shipping,Yes,Yes,42,Venmo,7.0,3192,0.0,0,0
356,37,1,Jewelry,0,42,Oregon,3,Magenta,0,4.1,1,Credit Card,2-Day Shipping,Yes,Yes,1,PayPal,30.0,42,21.0,1,0
357,56,1,Pants,1,80,Nevada,0,Black,1,3.8,1,Debit Card,Standard,Yes,Yes,27,Cash,7.0,2160,7.0,1,0
358,18,1,Belt,0,56,Arkansas,1,Olive,1,4.0,1,Bank Transfer,Standard,Yes,Yes,16,Credit Card,30.0,896,21.0,1,0
